"sample.id","age"
1,-29
2,0
3,33
4,65
5,110
6,189
7,287
8,391
9,496
10,604
11,712
12,820
13,1239
14,1454
15,1670
16,1883
17,2119
18,2358
19,2598
20,2838
21,3078
22,3316
23,3555
24,3794
25,4036
26,4274
27,4512
28,4751
29,4989
30,5229
31,5467
32,5952
33,6427
34,6669
35,6908
36,7388
37,7868
38,8350
39,8828
40,9313
41,9554
42,9676
43,9798
44,9917
45,10040
46,10159
47,10271
48,10379
49,10478
50,10577
