"sample.id","age"
1,-47
2,-42
3,-31
4,-8
5,26
6,61
7,116
8,174
9,231
10,289
11,342
12,397
13,454
14,505
15,555
16,599
17,643
18,724
19,808
20,893
21,978
22,1064
23,1150
24,1240
25,1317
26,1391
27,1463
28,1534
29,1607
30,1682
31,1755
32,1829
33,1902
34,1975
35,2048
36,2138
37,2238
38,2341
39,2443
40,2649
41,2853
42,3058
43,3228
44,3388
