"sample.id","age"
1,-48
2,-15
3,2
4,16
5,33
6,53
7,79
8,107
9,140
10,174
11,209
12,244
13,280
14,315
15,351
16,386
17,422
18,457
19,495
20,536
21,577
22,617
23,657
24,704
25,757
26,810
27,865
28,921
29,970
30,1014
31,1058
32,1102
33,1146
34,1189
35,1233
36,1276
37,1318
38,1358
39,1399
