"sample.id","age"
1,-15
2,396
3,915
4,1439
5,1966
6,2494
7,3013
8,3543
9,4067
10,4598
11,5123
12,5650
13,6172
14,7226
15,7751
16,8274
17,8797
18,9325
19,9839
20,10346
21,10850
22,11386
23,12002
24,12635
25,13272
26,13897
27,14506
28,15042
29,15557
30,16066
31,16571
32,17070
33,17577
34,18083
35,18589
36,19098
