"sample.id","age"
1,110
2,124
3,138
4,152
5,164
6,176
7,189
8,203
9,216
10,241
11,269
12,295
13,319
14,342
15,381
16,420
17,459
18,494
19,529
20,567
21,607
22,648
23,688
24,726
25,761
26,796
27,835
28,874
29,913
30,955
31,997
32,1040
33,1082
34,1122
35,1170
36,1219
37,1266
38,1288
39,1349
40,1586
41,1811
42,2026
43,2452
44,2767
45,3087
46,4140
47,4332
