"sample.id","age"
1,-3
2,12
3,27
4,230
5,269
6,308
7,347
8,386
9,425
10,464
11,503
12,541
13,578
14,613
15,648
16,891
17,970
18,1049
19,1125
20,1356
21,1433
22,1511
23,1589
24,1668
25,1741
26,1896
27,2191
28,2449
29,2729
30,2915
31,3158
32,3663
33,3756
34,3849
35,4038
36,4142
37,4289
38,4437
39,4584
40,4953
41,5394
42,5555
43,5687
44,5982
45,6235
46,6389
47,6547
48,6704
49,6863
50,7186
51,7566
52,7662
53,7765
