"sample.id","age"
1,-53
2,20
3,109
4,177
5,244
6,311
7,376
8,408
9,433
10,445
11,457
12,469
13,492
14,520
15,545
16,583
17,624
18,650
19,676
20,702
21,740
22,777
23,815
24,851
25,889
26,914
27,951
28,989
29,1025
30,1063
31,1098
32,1135
33,1161
34,1201
35,1242
36,1282
37,1322
38,1361
39,1388
40,1401
41,1414
42,1427
43,1469
44,1519
45,1568
46,1621
47,1676
48,1731
49,1769
50,1824
51,1881
52,1936
53,1994
54,2048
55,2103
56,2157
