"sample.id","age"
1,-26
2,6
3,36
4,72
5,113
6,149
7,188
8,227
9,267
10,310
11,350
12,394
13,437
14,876
15,1135
16,1177
17,1220
18,1273
19,1329
20,1390
21,1458
22,1525
23,1595
24,1666
25,1735
26,1808
27,1879
28,1937
29,1995
30,2504
31,2995
32,3489
33,3978
34,4468
35,4607
36,4920
37,5365
38,5811
39,6256
40,6668
41,6870
