"sample.id","age"
1,-62
2,143
3,364
4,414
5,468
6,551
7,889
8,1262
9,1694
10,2160
11,2488
12,3395
13,3585
14,4059
15,4533
16,4991
17,5353
18,5680
19,6001
20,6326
21,6653
22,6851
23,7308
24,7634
25,7960
26,8279
27,8598
28,8883
29,9132
30,9372
31,9608
32,9795
33,10075
34,10305
35,10544
36,10829
37,11118
38,11396
39,11653
40,11890
41,12005
42,12117
43,12226
44,12288
45,13001
