"sample.id","age"
1,-51
2,-45
3,-39
4,-31
5,-19
6,-3
7,10
8,22
9,36
10,52
11,72
12,94
13,122
14,153
15,187
16,222
17,258
18,294
19,330
20,366
21,402
22,444
23,489
24,534
25,577
26,615
27,653
28,690
29,736
30,793
31,853
32,913
33,971
34,1032
35,1094
36,1158
37,1223
38,1351
39,1415
40,1480
41,1542
42,1603
43,1663
44,1719
45,1831
46,1887
47,1943
48,2000
49,2057
50,2287
51,2529
52,3117
53,3435
54,3756
55,4076
56,4400
57,4723
58,5043
59,5367
60,5688
61,6174
