"sample.id","age"
1,-116
2,6
3,120
4,232
5,343
6,455
7,564
8,672
9,778
10,932
11,1085
12,1243
13,1400
14,1559
15,1716
16,1875
17,2032
18,2189
19,2344
20,2501
21,2656
22,2818
23,2906
24,3018
25,3137
26,3254
27,3371
28,3486
29,3719
30,3951
31,4066
32,4181
33,4295
34,4408
35,4522
36,4636
37,4925
38,5297
39,5488
40,5678
41,5864
42,6043
43,6308
44,6518
45,6730
46,6942
47,7158
48,7371
49,7586
50,7798
51,8012
52,8225
53,8434
54,8635
55,8869
56,9115
57,9358
58,9591
59,9727
